gas_zone,period,timeseries,GasQuantityFromLNG,GLGasNet,GasStorageNetWithdrawalSum,gas_import_ref_quantity,GasSupplyQuantity,RelaxBalanceUp,GasQuantityLiquefiedToLNG,LNGLiquefactionLoss,LNGRegasificationLoss,gas_export_ref_quantity,FlexibleDemandTotal,RelaxBalanceDown
NC,2023,20230524,0,1.19171e+06,0,0,0,0,0,0,0,0,1.19171e+06,0
NC,2023,20230525,0,1.21201e+06,0,0,0,0,0,0,0,0,1.21201e+06,0
NC,2023,20230526,0,1.15906e+06,0,0,0,0,0,0,0,0,1.15906e+06,0
NC,2023,20230527,0,1.09055e+06,0,0,0,0,0,0,0,0,1.09055e+06,0
NC,2023,20230528,0,1.13266e+06,0,0,0,0,0,0,0,0,1.13266e+06,0
NC,2023,20230529,0,1.12114e+06,0,0,0,0,0,0,0,0,1.12114e+06,0
NC,2023,20230530,0,1.08316e+06,0,0,0,0,0,0,0,0,1.08316e+06,0
NC,2023,20230531,0,1.15244e+06,0,0,0,0,0,0,0,0,1.15244e+06,0
NC,2023,20230601,0,1.18463e+06,0,0,0,0,0,0,0,0,1.18463e+06,0
NC,2023,20230602,0,1.26341e+06,0,0,0,0,0,0,0,0,1.26341e+06,0
NC,2023,20230603,0,1.37943e+06,0,0,0,0,0,0,0,0,1.37943e+06,0
NC,2023,20230604,0,1.56022e+06,0,0,0,0,0,0,0,0,1.56022e+06,0
NC,2023,20230605,0,1.10377e+06,0,0,0,0,0,0,0,0,1.10377e+06,0
NC,2023,20230606,0,1.24257e+06,0,0,0,0,0,0,0,0,1.24257e+06,0
NC,2023,20230607,0,1.40238e+06,0,0,0,0,0,0,0,0,1.40238e+06,0
NC,2023,20230608,0,1.21964e+06,0,0,0,0,0,0,0,0,1.21964e+06,0
NC,2023,20230609,0,1.29568e+06,0,0,0,0,0,0,0,0,1.29568e+06,0
NC,2023,20230610,0,1.32646e+06,0,0,0,0,0,0,0,0,1.32646e+06,0
NC,2023,20230611,0,1.45396e+06,0,0,0,0,0,0,0,0,1.45396e+06,0
NC,2023,20230612,0,1.56997e+06,0,0,0,0,0,0,0,0,1.56997e+06,0
NC,2023,20230613,0,1.47629e+06,0,0,0,0,0,0,0,0,1.47629e+06,0
NC,2023,20230614,0,1.39948e+06,0,0,0,0,0,0,0,0,1.39948e+06,0
NC,2023,20230615,0,1.56129e+06,0,0,0,0,0,0,0,0,1.56129e+06,0
NC,2023,20230616,0,1.65531e+06,0,0,0,0,0,0,0,0,1.65531e+06,0
NC,2023,20230617,0,1.6953e+06,0,0,0,0,0,0,0,0,1.6953e+06,0
NC,2023,20230618,0,1.54437e+06,0,0,0,0,0,0,0,0,1.54437e+06,0
NC,2023,20230619,0,1.8546e+06,0,0,0,0,0,0,0,0,1.8546e+06,0
NC,2023,20230620,0,1.73052e+06,0,0,0,0,0,0,0,0,1.73052e+06,0
NC,2023,20230621,0,1.37698e+06,0,0,0,0,0,0,0,0,1.37698e+06,0
NC,2023,20230622,0,1.22126e+06,0,0,0,0,0,0,0,0,1.22126e+06,0
NC,2023,20230623,0,1.33155e+06,0,0,0,0,0,0,0,0,1.33155e+06,0
NC,2023,20230624,0,1.62884e+06,0,0,0,0,0,0,0,0,1.62884e+06,0
NC,2023,20230625,0,1.79418e+06,0,0,0,0,0,0,0,0,1.79418e+06,0
NC,2023,20230626,0,2.15458e+06,0,0,0,0,0,0,0,0,2.15458e+06,0
NC,2023,20230627,0,1.98642e+06,0,0,0,0,0,0,0,0,1.98642e+06,0
NC,2023,20230628,0,1.88236e+06,0,0,0,0,0,0,0,0,1.88236e+06,0
NC,2023,20230629,0,1.89046e+06,0,0,0,0,0,0,0,0,1.89046e+06,0
NC,2023,20230630,0,2.02736e+06,0,0,0,0,0,0,0,0,2.02736e+06,0
NC,2023,20230701,0,2.17328e+06,0,0,0,0,0,0,0,0,2.17328e+06,0
NC,2023,20230702,0,2.40121e+06,0,0,0,0,0,0,0,0,2.40121e+06,0
NC,2023,20230703,0,2.83104e+06,0,0,0,0,0,0,0,0,2.83104e+06,0
NC,2023,20230704,0,2.67454e+06,0,0,0,0,0,0,0,0,2.67454e+06,0
NC,2023,20230705,0,2.58825e+06,0,0,0,0,0,0,0,0,2.58825e+06,0
NC,2023,20230706,0,2.42853e+06,0,0,0,0,0,0,0,0,2.42853e+06,0
NC,2023,20230707,0,2.50054e+06,0,0,0,0,0,0,0,0,2.50054e+06,0
NC,2023,20230708,0,2.62846e+06,0,0,0,0,0,0,0,0,2.62846e+06,0
NC,2023,20230709,0,2.45538e+06,0,0,0,0,0,0,0,0,2.45538e+06,0
NC,2023,20230710,0,2.22925e+06,0,0,0,0,0,0,0,0,2.22925e+06,0
NC,2023,20230711,0,1.85171e+06,0,0,0,0,0,0,0,0,1.85171e+06,0
NC,2023,20230712,0,2.2142e+06,0,0,0,0,0,0,0,0,2.2142e+06,0
NC,2023,20230713,0,2.519e+06,0,0,0,0,0,0,0,0,2.519e+06,0
NC,2023,20230714,0,2.72741e+06,0,0,0,0,0,0,0,0,2.72741e+06,0
NC,2023,20230715,0,2.44773e+06,0,0,0,0,0,0,0,0,2.44773e+06,0
NC,2023,20230716,0,2.70647e+06,0,0,0,0,0,0,0,0,2.70647e+06,0
NC,2023,20230717,0,2.47495e+06,0,0,0,0,0,0,0,0,2.47495e+06,0
NC,2023,20230718,0,2.28221e+06,0,0,0,0,0,0,0,0,2.28221e+06,0
NC,2023,20230719,0,2.71317e+06,0,0,0,0,0,0,0,0,2.71317e+06,0
NC,2023,20230720,0,2.40063e+06,0,0,0,0,0,0,0,0,2.40063e+06,0
NC,2023,20230721,0,2.38978e+06,0,0,0,0,0,0,0,0,2.38978e+06,0
NC,2023,20230722,0,2.6466e+06,0,0,0,0,0,0,0,0,2.6466e+06,0
NC,2023,20230723,0,1.97658e+06,0,0,0,0,0,0,0,0,1.97658e+06,0
NC,2023,20230724,0,2.27688e+06,0,0,0,0,0,0,0,0,2.27688e+06,0
NC,2023,20230725,0,2.30889e+06,0,0,0,0,0,0,0,0,2.30889e+06,0
NC,2023,20230726,0,2.64482e+06,0,0,0,0,0,0,0,0,2.64482e+06,0
NC,2023,20230727,0,2.96714e+06,0,0,0,0,0,0,0,0,2.96714e+06,0
NC,2023,20230728,0,3.27902e+06,0,0,0,0,0,0,0,0,3.27902e+06,0
NC,2023,20230729,0,3.25435e+06,0,0,0,0,0,0,0,0,3.25435e+06,0
NC,2023,20230730,0,2.67738e+06,0,0,0,0,0,0,0,0,2.67738e+06,0
NC,2023,20230731,0,2.27585e+06,0,0,0,0,0,0,0,0,2.27585e+06,0
NC,2023,20230801,0,2.27753e+06,0,0,0,0,0,0,0,0,2.27753e+06,0
NC,2023,20230802,0,1.94191e+06,0,0,0,0,0,0,0,0,1.94191e+06,0
NC,2023,20230803,0,1.88139e+06,0,0,0,0,0,0,0,0,1.88139e+06,0
NC,2023,20230804,0,1.60642e+06,0,0,0,0,0,0,0,0,1.60642e+06,0
NC,2023,20230805,0,1.887e+06,0,0,0,0,0,0,0,0,1.887e+06,0
NC,2023,20230806,0,2.49879e+06,0,0,0,0,0,0,0,0,2.49879e+06,0
NC,2023,20230807,0,2.68976e+06,0,0,0,0,0,0,0,0,2.68976e+06,0
NC,2023,20230808,0,2.51431e+06,0,0,0,0,0,0,0,0,2.51431e+06,0
NC,2023,20230809,0,2.20247e+06,0,0,0,0,0,0,0,0,2.20247e+06,0
NC,2023,20230810,0,2.39874e+06,0,0,0,0,0,0,0,0,2.39874e+06,0
NC,2023,20230811,0,2.06879e+06,0,0,0,0,0,0,0,0,2.06879e+06,0
NC,2023,20230812,0,2.22681e+06,0,0,0,0,0,0,0,0,2.22681e+06,0
NC,2023,20230813,0,2.71195e+06,0,0,0,0,0,0,0,0,2.71195e+06,0
NC,2023,20230814,0,3.16626e+06,0,0,0,0,0,0,0,0,3.16626e+06,0
NC,2023,20230815,0,3.44035e+06,0,0,0,0,0,0,0,0,3.44035e+06,0
NC,2023,20230816,0,2.79838e+06,0,0,0,0,0,0,0,0,2.79838e+06,0
NC,2023,20230817,0,2.39804e+06,0,0,0,0,0,0,0,0,2.39804e+06,0
NC,2023,20230818,0,2.36592e+06,0,0,0,0,0,0,0,0,2.36592e+06,0
NC,2023,20230819,0,2.149e+06,0,0,0,0,0,0,0,0,2.149e+06,0
NC,2023,20230820,0,2.03419e+06,0,0,0,0,0,0,0,0,2.03419e+06,0
NC,2023,20230821,0,2.49457e+06,0,0,0,0,0,0,0,0,2.49457e+06,0
NC,2023,20230822,0,2.78418e+06,0,0,0,0,0,0,0,0,2.78418e+06,0
NC,2023,20230823,0,2.40884e+06,0,0,0,0,0,0,0,0,2.40884e+06,0
NC,2023,20230824,0,1.88274e+06,0,0,0,0,0,0,0,0,1.88274e+06,0
NC,2023,20230825,0,2.5493e+06,0,0,0,0,0,0,0,0,2.5493e+06,0
NC,2023,20230826,0,2.81859e+06,0,0,0,0,0,0,0,0,2.81859e+06,0
NC,2023,20230827,0,3.07356e+06,0,0,0,0,0,0,0,0,3.07356e+06,0
NC,2023,20230828,0,2.60111e+06,0,0,0,0,0,0,0,0,2.60111e+06,0
NC,2023,20230829,0,2.29541e+06,0,0,0,0,0,0,0,0,2.29541e+06,0
NC,2023,20230830,0,2.32596e+06,0,0,0,0,0,0,0,0,2.32596e+06,0
NC,2023,20230831,0,1.75842e+06,0,0,0,0,0,0,0,0,1.75842e+06,0
NC,2023,20230901,0,1.49766e+06,0,0,0,0,0,0,0,0,1.49766e+06,0
NC,2023,20230902,0,1.51051e+06,0,0,0,0,0,0,0,0,1.51051e+06,0
NC,2023,20230903,0,1.60056e+06,0,0,0,0,0,0,0,0,1.60056e+06,0
NC,2023,20230904,0,1.97119e+06,0,0,0,0,0,0,0,0,1.97119e+06,0
NC,2023,20230905,0,2.44447e+06,0,0,0,0,0,0,0,0,2.44447e+06,0
NC,2023,20230906,0,2.6567e+06,0,0,0,0,0,0,0,0,2.6567e+06,0
NC,2023,20230907,0,2.86574e+06,0,0,0,0,0,0,0,0,2.86574e+06,0
NC,2023,20230908,0,2.47626e+06,0,0,0,0,0,0,0,0,2.47626e+06,0
NC,2023,20230909,0,2.15212e+06,0,0,0,0,0,0,0,0,2.15212e+06,0
NC,2023,20230910,0,1.6401e+06,0,0,0,0,0,0,0,0,1.6401e+06,0
NC,2023,20230911,0,1.75729e+06,0,0,0,0,0,0,0,0,1.75729e+06,0
NC,2023,20230912,0,1.91675e+06,0,0,0,0,0,0,0,0,1.91675e+06,0
NC,2023,20230913,0,2.02094e+06,0,0,0,0,0,0,0,0,2.02094e+06,0
NC,2023,20230914,0,1.71857e+06,0,0,0,0,0,0,0,0,1.71857e+06,0
NC,2023,20230915,0,1.47947e+06,0,0,0,0,0,0,0,0,1.47947e+06,0
NC,2023,20230916,0,1.34047e+06,0,0,0,0,0,0,0,0,1.34047e+06,0
NC,2023,20230917,0,1.45572e+06,0,0,0,0,0,0,0,0,1.45572e+06,0
NC,2023,20230918,0,1.23337e+06,0,0,0,0,0,0,0,0,1.23337e+06,0
NC,2023,20230919,0,1.34555e+06,0,0,0,0,0,0,0,0,1.34555e+06,0
NC,2023,20230920,0,1.38638e+06,0,0,0,0,0,0,0,0,1.38638e+06,0
NC,2023,20230921,0,1.43069e+06,0,0,0,0,0,0,0,0,1.43069e+06,0
NC,2023,20230922,0,1.38312e+06,0,0,0,0,0,0,0,0,1.38312e+06,0
NC,2023,20230923,0,1.16339e+06,0,0,0,0,0,0,0,0,1.16339e+06,0
NC,2023,20230924,0,1.12343e+06,0,0,0,0,0,0,0,0,1.12343e+06,0
NC,2023,20230925,0,1.3699e+06,0,0,0,0,0,0,0,0,1.3699e+06,0
NC,2023,20230926,0,1.44182e+06,0,0,0,0,0,0,0,0,1.44182e+06,0
NC,2023,20230927,0,1.1974e+06,0,0,0,0,0,0,0,0,1.1974e+06,0
NC,2023,20230928,0,1.07473e+06,0,0,0,0,0,0,0,0,1.07473e+06,0
NC,2023,20230929,0,1.18018e+06,0,0,0,0,0,0,0,0,1.18018e+06,0
NC,2023,20230930,0,1.2326e+06,0,0,0,0,0,0,0,0,1.2326e+06,0
NC,2023,20231001,0,1.23545e+06,0,0,0,0,0,0,0,0,1.23545e+06,0
NC,2023,20231002,0,1.30468e+06,0,0,0,0,0,0,0,0,1.30468e+06,0
NC,2023,20231003,0,1.35958e+06,0,0,0,0,0,0,0,0,1.35958e+06,0
NC,2023,20231004,0,1.32604e+06,0,0,0,0,0,0,0,0,1.32604e+06,0
NC,2023,20231005,0,1.30717e+06,0,0,0,0,0,0,0,0,1.30717e+06,0
NC,2023,20231006,0,1.29647e+06,0,0,0,0,0,0,0,0,1.29647e+06,0
NC,2023,20231007,0,1.27736e+06,0,0,0,0,0,0,0,0,1.27736e+06,0
NC,2023,20231008,0,1.30806e+06,0,0,0,0,0,0,0,0,1.30806e+06,0
NC,2023,20231009,0,1.33542e+06,0,0,0,0,0,0,0,0,1.33542e+06,0
NC,2023,20231010,0,1.25773e+06,0,0,0,0,0,0,0,0,1.25773e+06,0
NC,2023,20231011,0,1.23797e+06,0,0,0,0,0,0,0,0,1.23797e+06,0
NC,2023,20231012,0,1.1215e+06,0,0,0,0,0,0,0,0,1.1215e+06,0
NC,2023,20231013,0,1.17009e+06,0,0,0,0,0,0,0,0,1.17009e+06,0
NC,2023,20231014,0,1.24347e+06,0,0,0,0,0,0,0,0,1.24347e+06,0
NC,2023,20231015,0,1.13963e+06,0,0,0,0,0,0,0,0,1.13963e+06,0
NC,2023,20231016,0,1.26639e+06,0,0,0,0,0,0,0,0,1.26639e+06,0
NC,2023,20231017,0,1.34278e+06,0,0,0,0,0,0,0,0,1.34278e+06,0
NC,2023,20231018,0,1.22826e+06,0,0,0,0,0,0,0,0,1.22826e+06,0
NC,2023,20231019,0,1.23615e+06,0,0,0,0,0,0,0,0,1.23615e+06,0
NC,2023,20231020,0,1.19981e+06,0,0,0,0,0,0,0,0,1.19981e+06,0
NC,2023,20231021,0,1.18695e+06,0,0,0,0,0,0,0,0,1.18695e+06,0
NC,2023,20231022,0,1.17374e+06,0,0,0,0,0,0,0,0,1.17374e+06,0
NC,2023,20231023,0,1.31391e+06,0,0,0,0,0,0,0,0,1.31391e+06,0
NC,2023,20231024,0,1.33954e+06,0,0,0,0,0,0,0,0,1.33954e+06,0
NC,2023,20231025,0,1.30696e+06,0,0,0,0,0,0,0,0,1.30696e+06,0
NC,2023,20231026,0,1.27602e+06,0,0,0,0,0,0,0,0,1.27602e+06,0
NC,2023,20231027,0,1.24021e+06,0,0,0,0,0,0,0,0,1.24021e+06,0
NC,2023,20231028,0,1.23095e+06,0,0,0,0,0,0,0,0,1.23095e+06,0
NC,2023,20231029,0,1.31357e+06,0,0,0,0,0,0,0,0,1.31357e+06,0
NC,2023,20231030,0,1.28204e+06,0,0,0,0,0,0,0,0,1.28204e+06,0
NC,2023,20231031,0,1.33207e+06,0,0,0,0,0,0,0,0,1.33207e+06,0
NC,2023,20231101,0,1.63363e+06,0,0,0,0,0,0,0,0,1.63363e+06,0
NC,2023,20231102,0,2.1252e+06,0,0,0,0,0,0,0,0,2.1252e+06,0
NC,2023,20231103,0,1.9644e+06,0,0,0,0,0,0,0,0,1.9644e+06,0
NC,2023,20231104,0,1.60006e+06,0,0,0,0,0,0,0,0,1.60006e+06,0
NC,2023,20231105,0,1.39458e+06,0,0,0,0,0,0,0,0,1.39458e+06,0
NC,2023,20231106,0,1.30992e+06,0,0,0,0,0,0,0,0,1.30992e+06,0
NC,2023,20231107,0,1.27553e+06,0,0,0,0,0,0,0,0,1.27553e+06,0
NC,2023,20231108,0,1.29052e+06,0,0,0,0,0,0,0,0,1.29052e+06,0
NC,2023,20231109,0,1.2554e+06,0,0,0,0,0,0,0,0,1.2554e+06,0
NC,2023,20231110,0,1.27871e+06,0,0,0,0,0,0,0,0,1.27871e+06,0
NC,2023,20231111,0,1.2274e+06,0,0,0,0,0,0,0,0,1.2274e+06,0
NC,2023,20231112,0,1.4464e+06,0,0,0,0,0,0,0,0,1.4464e+06,0
NC,2023,20231113,0,1.53092e+06,0,0,0,0,0,0,0,0,1.53092e+06,0
NC,2023,20231114,0,1.44642e+06,0,0,0,0,0,0,0,0,1.44642e+06,0
NC,2023,20231115,0,1.35094e+06,0,0,0,0,0,0,0,0,1.35094e+06,0
NC,2023,20231116,0,1.44859e+06,0,0,0,0,0,0,0,0,1.44859e+06,0
NC,2023,20231117,0,1.24682e+06,0,0,0,0,0,0,0,0,1.24682e+06,0
NC,2023,20231118,0,1.1837e+06,0,0,0,0,0,0,0,0,1.1837e+06,0
NC,2023,20231119,0,1.38425e+06,0,0,0,0,0,0,0,0,1.38425e+06,0
NC,2023,20231120,0,1.52321e+06,0,0,0,0,0,0,0,0,1.52321e+06,0
NC,2023,20231121,0,1.47974e+06,0,0,0,0,0,0,0,0,1.47974e+06,0
NC,2023,20231122,0,1.26467e+06,0,0,0,0,0,0,0,0,1.26467e+06,0
NC,2023,20231123,0,1.48047e+06,0,0,0,0,0,0,0,0,1.48047e+06,0
NC,2023,20231124,0,1.60466e+06,0,0,0,0,0,0,0,0,1.60466e+06,0
NC,2023,20231125,0,1.54672e+06,0,0,0,0,0,0,0,0,1.54672e+06,0
NC,2023,20231126,0,1.91844e+06,0,0,0,0,0,0,0,0,1.91844e+06,0
NC,2023,20231127,0,1.90073e+06,0,0,0,0,0,0,0,0,1.90073e+06,0
NC,2023,20231128,0,1.87511e+06,0,0,0,0,0,0,0,0,1.87511e+06,0
NC,2023,20231129,0,2.44735e+06,0,0,0,0,0,0,0,0,2.44735e+06,0
NC,2023,20231130,0,2.51826e+06,0,0,0,0,0,0,0,0,2.51826e+06,0
NC,2023,20231201,0,1.7954e+06,0,0,0,0,0,0,0,0,1.7954e+06,0
NC,2023,20231202,0,1.5203e+06,0,0,0,0,0,0,0,0,1.5203e+06,0
NC,2023,20231203,0,1.14341e+06,0,0,0,0,0,0,0,0,1.14341e+06,0
NC,2023,20231204,0,1.3031e+06,0,0,0,0,0,0,0,0,1.3031e+06,0
NC,2023,20231205,0,1.51157e+06,0,0,0,0,0,0,0,0,1.51157e+06,0
NC,2023,20231206,0,1.66317e+06,0,0,0,0,0,0,0,0,1.66317e+06,0
NC,2023,20231207,0,2.14076e+06,0,0,0,0,0,0,0,0,2.14076e+06,0
NC,2023,20231208,0,1.98602e+06,0,0,0,0,0,0,0,0,1.98602e+06,0
NC,2023,20231209,0,1.58311e+06,0,0,0,0,0,0,0,0,1.58311e+06,0
NC,2023,20231210,0,1.35416e+06,0,0,0,0,0,0,0,0,1.35416e+06,0
NC,2023,20231211,0,1.47773e+06,0,0,0,0,0,0,0,0,1.47773e+06,0
NC,2023,20231212,0,2.27134e+06,0,0,0,0,0,0,0,0,2.27134e+06,0
NC,2023,20231213,0,2.12698e+06,0,0,0,0,0,0,0,0,2.12698e+06,0
NC,2023,20231214,0,1.81683e+06,0,0,0,0,0,0,0,0,1.81683e+06,0
NC,2023,20231215,0,2.07106e+06,0,0,0,0,0,0,0,0,2.07106e+06,0
NC,2023,20231216,0,1.87232e+06,0,0,0,0,0,0,0,0,1.87232e+06,0
NC,2023,20231217,0,1.82019e+06,0,0,0,0,0,0,0,0,1.82019e+06,0
NC,2023,20231218,0,1.5005e+06,0,0,0,0,0,0,0,0,1.5005e+06,0
NC,2023,20231219,0,1.79249e+06,0,0,0,0,0,0,0,0,1.79249e+06,0
NC,2023,20231220,0,2.41281e+06,0,0,0,0,0,0,0,0,2.41281e+06,0
NC,2023,20231221,0,2.26868e+06,0,0,0,0,0,0,0,0,2.26868e+06,0
NC,2023,20231222,0,1.88117e+06,0,0,0,0,0,0,0,0,1.88117e+06,0
NC,2023,20231223,0,1.75865e+06,0,0,0,0,0,0,0,0,1.75865e+06,0
NC,2023,20231224,0,1.63626e+06,0,0,0,0,0,0,0,0,1.63626e+06,0
NC,2023,20231225,0,1.50286e+06,0,0,0,0,0,0,0,0,1.50286e+06,0
NC,2023,20231226,0,1.42049e+06,0,0,0,0,0,0,0,0,1.42049e+06,0
NC,2023,20231227,0,1.30453e+06,0,0,0,0,0,0,0,0,1.30453e+06,0
NC,2023,20231228,0,1.36415e+06,0,0,0,0,0,0,0,0,1.36415e+06,0
NC,2023,20231229,0,1.72131e+06,0,0,0,0,0,0,0,0,1.72131e+06,0
NC,2023,20231230,0,1.91686e+06,0,0,0,0,0,0,0,0,1.91686e+06,0
NC,2023,20231231,0,2.07629e+06,0,0,0,0,0,0,0,0,2.07629e+06,0
ND,2023,20230101,0,-1.06788e+06,0,1.40696e+06,0,0,0,0,0,1432.13,337651,0
ND,2023,20230102,0,-1.06487e+06,0,1.40696e+06,0,0,0,0,0,1432.13,340664,0
ND,2023,20230103,0,-1.06173e+06,0,1.40696e+06,0,0,0,0,0,1432.13,343800,0
ND,2023,20230104,0,-1.05733e+06,0,1.40696e+06,0,0,0,0,0,1432.13,348202,0
ND,2023,20230105,0,-1.05981e+06,0,1.40696e+06,0,0,0,0,0,1432.13,345715,0
ND,2023,20230106,0,-1.06141e+06,0,1.40696e+06,0,0,0,0,0,1432.13,344115,0
ND,2023,20230107,0,-1.05827e+06,0,1.40696e+06,0,0,0,0,0,1432.13,347257,0
ND,2023,20230108,0,-1.06252e+06,0,1.40696e+06,0,0,0,0,0,1432.13,343006,0
ND,2023,20230109,0,-1.06877e+06,0,1.40696e+06,0,0,0,0,0,1432.13,336759,0
ND,2023,20230110,0,-1.07291e+06,0,1.40696e+06,0,0,0,0,0,1432.13,332615,0
ND,2023,20230111,0,-1.0744e+06,0,1.40696e+06,0,0,0,0,0,1432.13,331133,0
ND,2023,20230112,0,-1.07064e+06,0,1.40696e+06,0,0,0,0,0,1432.13,334888,0
ND,2023,20230113,0,-1.06095e+06,0,1.40696e+06,0,0,0,0,0,1432.13,344582,0
ND,2023,20230114,0,-1.07062e+06,0,1.40696e+06,0,0,0,0,0,1432.13,334909,0
ND,2023,20230115,0,-1.0826e+06,0,1.40696e+06,0,0,0,0,0,1432.13,322930,0
ND,2023,20230116,0,-1.08574e+06,0,1.40696e+06,0,0,0,0,0,1432.13,319785,0
ND,2023,20230117,0,-1.07705e+06,0,1.40696e+06,0,0,0,0,0,1432.13,328478,0
ND,2023,20230118,0,-1.06998e+06,0,1.40696e+06,0,0,0,0,0,1432.13,335551,0
ND,2023,20230119,0,-1.07582e+06,0,1.40696e+06,0,0,0,0,0,1432.13,329714,0
ND,2023,20230120,0,-1.08135e+06,0,1.40696e+06,0,0,0,0,0,1432.13,324177,0
ND,2023,20230121,0,-1.07966e+06,0,1.40696e+06,0,0,0,0,0,1432.13,325867,0
ND,2023,20230122,0,-1.07021e+06,0,1.40696e+06,0,0,0,0,0,1432.13,335324,0
ND,2023,20230123,0,-1.07632e+06,0,1.40696e+06,0,0,0,0,0,1432.13,329209,0
ND,2023,20230124,0,-1.08881e+06,0,1.40696e+06,0,0,0,0,0,1432.13,316721,0
ND,2023,20230125,0,-1.08032e+06,0,1.40696e+06,0,0,0,0,0,1432.13,325212,0
ND,2023,20230126,0,-1.0712e+06,0,1.40696e+06,0,0,0,0,0,1432.13,334329,0
ND,2023,20230127,0,-1.09318e+06,0,1.40696e+06,0,0,0,0,0,1432.13,312352,0
ND,2023,20230128,0,-1.05164e+06,0,1.40696e+06,0,0,0,0,0,1432.13,353886,0
ND,2023,20230129,0,-1.01461e+06,0,1.40696e+06,0,0,0,0,0,1432.13,390921,0
ND,2023,20230130,0,-1.00556e+06,0,1.40696e+06,0,0,0,0,0,1432.13,399966,0
ND,2023,20230131,0,-1.00701e+06,0,1.40696e+06,0,0,0,0,0,1432.13,398518,0
ND,2023,20230201,0,-973043,0,1.34982e+06,0,0,0,0,0,1513.5,375259,0
ND,2023,20230202,0,-996827,0,1.34982e+06,0,0,0,0,0,1513.5,351475,0
ND,2023,20230203,0,-949945,0,1.34982e+06,0,0,0,0,0,1513.5,398356,0
ND,2023,20230204,0,-1.00411e+06,0,1.34982e+06,0,0,0,0,0,1513.5,344191,0
ND,2023,20230205,0,-1.04035e+06,0,1.34982e+06,0,0,0,0,0,1513.5,307955,0
ND,2023,20230206,0,-1.03741e+06,0,1.34982e+06,0,0,0,0,0,1513.5,310890,0
ND,2023,20230207,0,-1.04457e+06,0,1.34982e+06,0,0,0,0,0,1513.5,303737,0
ND,2023,20230208,0,-1.04596e+06,0,1.34982e+06,0,0,0,0,0,1513.5,302338,0
ND,2023,20230209,0,-1.04891e+06,0,1.34982e+06,0,0,0,0,0,1513.5,299391,0
ND,2023,20230210,0,-1.02644e+06,0,1.34982e+06,0,0,0,0,0,1513.5,321857,0
ND,2023,20230211,0,-1.03957e+06,0,1.34982e+06,0,0,0,0,0,1513.5,308731,0
ND,2023,20230212,0,-1.05313e+06,0,1.34982e+06,0,0,0,0,0,1513.5,295170,0
ND,2023,20230213,0,-1.04887e+06,0,1.34982e+06,0,0,0,0,0,1513.5,299433,0
ND,2023,20230214,0,-1.05351e+06,0,1.34982e+06,0,0,0,0,0,1513.5,294792,0
ND,2023,20230215,0,-1.02616e+06,0,1.34982e+06,0,0,0,0,0,1513.5,322140,0
ND,2023,20230216,0,-990867,0,1.34982e+06,0,0,0,0,0,1513.5,357435,0
ND,2023,20230217,0,-996353,0,1.34982e+06,0,0,0,0,0,1513.5,351949,0
ND,2023,20230218,0,-1.04189e+06,0,1.34982e+06,0,0,0,0,0,1513.5,306410,0
ND,2023,20230219,0,-1.04732e+06,0,1.34982e+06,0,0,0,0,0,1513.5,300977,0
ND,2023,20230220,0,-1.02049e+06,0,1.34982e+06,0,0,0,0,0,1513.5,327807,0
ND,2023,20230221,0,-996142,0,1.34982e+06,0,0,0,0,0,1513.5,352160,0
ND,2023,20230222,0,-938678,0,1.34982e+06,0,0,0,0,0,1513.5,409624,0
ND,2023,20230223,0,-910739,0,1.34982e+06,0,0,0,0,0,1513.5,437562,0
ND,2023,20230224,0,-887571,0,1.34982e+06,0,0,0,0,0,1513.5,460731,0
ND,2023,20230225,0,-895998,0,1.34982e+06,0,0,0,0,0,1513.5,452304,0
ND,2023,20230226,0,-985441,0,1.34982e+06,0,0,0,0,0,1513.5,362861,0
ND,2023,20230227,0,-1.0179e+06,0,1.34982e+06,0,0,0,0,0,1513.5,330404,0
ND,2023,20230228,0,-1.03747e+06,0,1.34982e+06,0,0,0,0,0,1513.5,310832,0
ND,2023,20230301,0,-1.014e+06,0,1.34956e+06,0,0,0,0,0,1627.42,333931,0
ND,2023,20230302,0,-973667,0,1.34956e+06,0,0,0,0,0,1627.42,374267,0
ND,2023,20230303,0,-1.00979e+06,0,1.34956e+06,0,0,0,0,0,1627.42,338148,0
ND,2023,20230304,0,-1.04387e+06,0,1.34956e+06,0,0,0,0,0,1627.42,304069,0
ND,2023,20230305,0,-1.03233e+06,0,1.34956e+06,0,0,0,0,0,1627.42,315605,0
ND,2023,20230306,0,-1.02154e+06,0,1.34956e+06,0,0,0,0,0,1627.42,326390,0
ND,2023,20230307,0,-966169,0,1.34956e+06,0,0,0,0,0,1627.42,381765,0
ND,2023,20230308,0,-972933,0,1.34956e+06,0,0,0,0,0,1627.42,375001,0
ND,2023,20230309,0,-1.00508e+06,0,1.34956e+06,0,0,0,0,0,1627.42,342854,0
ND,2023,20230310,0,-1.02727e+06,0,1.34956e+06,0,0,0,0,0,1627.42,320669,0
ND,2023,20230311,0,-1.03931e+06,0,1.34956e+06,0,0,0,0,0,1627.42,308619,0
ND,2023,20230312,0,-1.0312e+06,0,1.34956e+06,0,0,0,0,0,1627.42,316730,0
ND,2023,20230313,0,-976350,0,1.34956e+06,0,0,0,0,0,1627.42,371584,0
