gas_zone,timeseries,ShadowPrice
SC,20230115,3.54066
SC,20230116,3.4073
SC,20230117,2.90695
SC,20230118,2.51722
SC,20230119,2.19081
SC,20230120,2.97908
SC,20230121,3.26918
SC,20230122,3.47546
SC,20230123,3.53674
SC,20230124,3.48334
SC,20230125,3.31097
SC,20230126,3.00486
SC,20230127,3.13826
SC,20230128,3.13565
SC,20230129,3.01071
SC,20230130,3.019
SC,20230131,2.89832
SC,20230201,2.89747
SC,20230202,2.92582
SC,20230203,2.53101
SC,20230204,2.41845
SC,20230205,3.24371
SC,20230206,1.68345
SC,20230207,1.67379
SC,20230208,1.67748
SC,20230209,1.54135
SC,20230210,1.50941
SC,20230211,2.50548
SC,20230212,2.52899
SC,20230213,2.55251
SC,20230214,1.65151
SC,20230215,1.6754
SC,20230216,1.62126
SC,20230217,1.69806
SC,20230218,2.28737
SC,20230219,2.22865
SC,20230220,1.36726
SC,20230221,1.24308
SC,20230222,1.19049
SC,20230223,1.29451
SC,20230224,2.45835
SC,20230225,2.54974
SC,20230226,2.64113
SC,20230227,1.77773
SC,20230228,1.63678
SC,20230301,1.73019
SC,20230302,1.81314
SC,20230303,1.80224
SC,20230304,1.7323
SC,20230305,1.75807
SC,20230306,1.59241
SC,20230307,1.65448
SC,20230308,1.81942
SC,20230309,1.81894
SC,20230310,1.61117
SC,20230311,1.71427
SC,20230312,1.71381
SC,20230313,2.50631
SC,20230314,2.86786
SC,20230315,2.57754
SC,20230316,1.76792
SC,20230317,1.62968
SC,20230318,1.72749
SC,20230319,2.34866
SC,20230320,2.3096
SC,20230321,1.82189
SC,20230322,1.21557
SC,20230323,1.19052
SC,20230324,1.14864
SC,20230325,1.14832
SC,20230326,1.148
SC,20230327,1.14768
SC,20230328,1.1266
SC,20230329,1.04323
SC,20230330,1.22009
SC,20230331,1.20869
SC,20230401,1.2049
SC,20230402,1.20112
SC,20230403,1.19733
SC,20230404,1.2385
SC,20230405,1.27965
SC,20230406,1.37185
SC,20230407,1.28157
SC,20230408,1.27346
SC,20230409,1.34663
SC,20230410,1.25724
SC,20230411,1.29835
SC,20230412,1.32909
SC,20230413,1.14229
SC,20230414,0.965907
SC,20230415,1.08298
SC,20230416,1.20004
SC,20230417,1.31711
SC,20230418,1.33752
SC,20230419,1.30617
SC,20230420,1.29552
SC,20230421,1.30558
SC,20230422,1.30183
SC,20230423,1.29809
SC,20230424,1.29435
SC,20230425,1.31474
SC,20230426,1.29376
SC,20230427,1.27278
SC,20230428,1.37587
SC,20230429,1.36524
SC,20230430,1.3546
SC,20230501,1.34396
SC,20230502,1.21967
SC,20230503,1.10574
SC,20230504,1.05382
SC,20230505,0.939938
SC,20230506,1.03261
SC,20230507,1.12529
SC,20230508,1.21796
SC,20230509,1.32091
SC,20230510,1.21739
SC,20230511,1.16551
SC,20230512,1.07236
SC,20230513,1.16493
SC,20230514,1.2575
SC,20230515,1.35008
SC,20230516,1.38082
SC,20230517,1.34968
SC,20230518,1.40105
SC,20230519,1.47303
SC,20230520,1.44876
SC,20230521,1.4245
SC,20230522,1.40024
SC,20230523,1.31757
SC,20230524,1.3483
SC,20230525,1.32749
SC,20230526,0.966593
SC,20230527,1.02567
SC,20230528,1.08474
SC,20230529,1.14381
SC,20230530,1.20288
SC,20230531,1.1924
SC,20230601,0.852299
SC,20230602,0.821246
SC,20230603,1.04875
SC,20230604,1.05281
SC,20230605,1.00613
SC,20230606,1.03685
SC,20230607,1.22199
SC,20230608,1.19093
SC,20230609,0.933406
SC,20230610,0.950396
SC,20230611,0.967385
SC,20230612,1.05544
SC,20230613,1.08711
SC,20230614,1.13838
SC,20230615,1.27194
SC,20230616,1.22039
SC,20230617,1.28455
SC,20230618,1.34872
SC,20230619,1.41289
SC,20230620,1.47706
SC,20230621,1.33294
SC,20230622,1.36367
SC,20230623,1.31213
SC,20230624,1.4491
SC,20230625,1.67902
SC,20230626,1.82097
SC,20230627,1.7846
SC,20230628,1.81529
SC,20230629,1.49645
SC,20230630,1.67123
SC,20230701,2.49387
SC,20230702,1.78849
SC,20230703,2.67884
SC,20230704,3.36556
SC,20230705,3.89736
SC,20230706,2.60572
SC,20230707,1.68089
SC,20230708,2.62922
SC,20230709,1.72321
SC,20230710,1.64913
SC,20230711,1.66954
SC,20230712,1.74407
SC,20230713,2.67738
SC,20230714,3.47915
SC,20230715,3.50742
SC,20230716,3.22511
SC,20230717,1.92323
SC,20230718,1.61705
SC,20230719,3.41345
SC,20230720,2.50262
SC,20230721,2.75659
SC,20230722,2.95285
SC,20230723,1.7564
SC,20230724,1.78016
SC,20230725,1.85867
SC,20230726,3.82736
SC,20230727,3.65714
SC,20230728,3.73534
SC,20230729,3.75689
SC,20230730,3.05501
SC,20230731,1.79422
SC,20230801,1.58363
SC,20230802,1.52189
SC,20230803,1.62294
SC,20230804,1.71842
SC,20230805,1.76073
SC,20230806,2.75386
SC,20230807,3.8897
SC,20230808,3.7573
SC,20230809,2.02302
SC,20230810,2.03599
SC,20230811,1.70478
SC,20230812,2.06427
SC,20230813,4.00277
SC,20230814,4.00546
SC,20230815,4.31498
SC,20230816,2.79785
SC,20230817,1.65237
SC,20230818,1.52922
SC,20230819,1.58367
SC,20230820,1.73295
SC,20230821,2.96414
SC,20230822,3.79454
SC,20230823,3.82038
SC,20230824,2.47948
SC,20230825,2.96146
SC,20230826,3.69786
SC,20230827,3.81743
SC,20230828,3.46655
SC,20230829,1.58861
SC,20230830,1.56794
SC,20230831,1.64965
SC,20230901,1.79275
SC,20230902,1.76697
SC,20230903,1.83976
SC,20230904,2.76872
SC,20230905,2.73282
SC,20230906,3.16321
SC,20230907,2.80291
SC,20230908,1.71148
SC,20230909,1.60698
SC,20230910,1.59656
SC,20230911,1.58614
SC,20230912,1.81095
SC,20230913,1.85165
SC,20230914,1.90257
SC,20230915,1.83079
SC,20230916,1.76262
SC,20230917,1.69445
SC,20230918,1.62628
SC,20230919,1.54448
SC,20230920,1.87169
SC,20230921,1.78989
SC,20230922,1.71831
SC,20230923,1.71831
SC,20230924,1.71831
SC,20230925,1.71831
SC,20230926,1.63651
SC,20230927,1.81034
SC,20230928,1.83079
SC,20230929,1.76943
SC,20230930,1.77625
SC,20231001,1.78307
SC,20231002,1.78989
SC,20231003,1.80011
SC,20231004,2.01484
SC,20231005,2.01484
SC,20231006,2.40339
SC,20231007,2.41361
SC,20231008,2.42384
SC,20231009,2.43406
SC,20231010,2.44429
SC,20231011,2.29091
SC,20231012,2.26024
SC,20231013,2.20911
SC,20231014,2.1648
SC,20231015,2.12049
SC,20231016,2.07619
SC,20231017,2.03529
SC,20231018,2.01484
SC,20231019,1.93304
SC,20231020,1.68763
SC,20231021,1.70468
SC,20231022,1.72172
SC,20231023,1.73876
SC,20231024,1.94326
SC,20231025,1.95349
SC,20231026,1.96371
SC,20231027,2.34204
SC,20231028,2.31818
SC,20231029,2.29432
SC,20231030,2.27046
SC,20231031,2.44429
SC,20231101,2.40947
SC,20231102,2.33529
SC,20231103,2.09664
SC,20231104,1.99779
SC,20231105,1.89895
SC,20231106,1.80011
SC,20231107,1.07413
SC,20231108,1.25818
SC,20231109,1.80011
SC,20231110,1.80011
SC,20231111,1.76603
SC,20231112,1.73194
SC,20231113,1.69786
SC,20231114,1.77966
SC,20231115,1.97394
SC,20231116,2.00461
SC,20231117,1.70808
SC,20231118,1.66378
SC,20231119,1.61947
SC,20231120,1.57516
SC,20231121,1.71831
SC,20231122,1.81034
SC,20231123,1.81034
SC,20231124,1.91143
SC,20231125,2.54617
SC,20231126,2.62439
SC,20231127,2.9271
SC,20231128,2.9863
SC,20231129,2.87242
SC,20231130,2.88431
SC,20231201,1.81606
SC,20231202,1.77944
SC,20231203,1.66378
SC,20231204,1.63651
SC,20231205,1.91143
SC,20231206,1.95381
SC,20231207,1.79818
SC,20231208,1.75248
SC,20231209,1.59561
SC,20231210,1.53426
SC,20231211,2.43116
SC,20231212,2.40269
SC,20231213,1.8113
SC,20231214,1.65533
SC,20231215,1.61472
SC,20231216,1.6677
SC,20231217,1.72069
SC,20231218,1.77367
SC,20231219,2.50233
SC,20231220,2.55927
SC,20231221,1.75423
SC,20231222,1.72069
SC,20231223,1.71009
SC,20231224,1.60583
SC,20231225,1.59561
SC,20231226,1.58538
SC,20231227,1.71831
SC,20231228,1.63651
SC,20231229,2.12251
SC,20231230,2.70161
SC,20231231,2.70161
SD,20230101,2.53422
SD,20230102,2.46502
SD,20230103,2.44449
SD,20230104,2.54701
SD,20230105,2.72713
SD,20230106,2.55045
SD,20230107,3.07041
SD,20230108,2.8764
SD,20230109,2.94652
SD,20230110,2.77499
SD,20230111,2.3612
SD,20230112,2.41916
SD,20230113,2.37941
SD,20230114,2.85045
SD,20230115,1.98713
SD,20230116,1.98727
SD,20230117,2.30196
SD,20230118,2.02256
SD,20230119,1.75069
SD,20230120,2.49237
SD,20230121,2.76816
SD,20230122,2.80788
SD,20230123,2.8476
SD,20230124,2.81299
SD,20230125,2.70125
SD,20230126,2.54243
SD,20230127,2.5893
SD,20230128,2.58761
SD,20230129,3.32266
SD,20230130,3.32072
SD,20230131,3.23715
SD,20230201,3.23645
SD,20230202,2.61284
SD,20230203,2.51343
SD,20230204,2.29644
SD,20230205,2.22323
SD,20230206,1.3494
SD,20230207,0.927936
SD,20230208,0.967914
SD,20230209,0.967492
SD,20230210,1.23504
SD,20230211,2.34948
SD,20230212,1.61716
SD,20230213,1.62679
SD,20230214,0.98152
SD,20230215,1.06337
SD,20230216,2.05989
SD,20230217,2.25132
SD,20230218,2.21152
SD,20230219,2.15011
SD,20230220,1.03569
SD,20230221,1.03716
SD,20230222,1.34123
SD,20230223,2.64664
SD,20230224,2.87404
SD,20230225,2.94946
SD,20230226,2.43528
SD,20230227,1.37169
SD,20230228,1.12138
SD,20230301,1.4314
SD,20230302,2.28424
SD,20230303,2.2715
SD,20230304,1.60523
SD,20230305,1.37107
SD,20230306,1.13031
SD,20230307,1.18119
SD,20230308,1.44488
SD,20230309,1.44447
SD,20230310,1.25174
SD,20230311,1.34706
SD,20230312,1.34666
SD,20230313,2.35001
SD,20230314,2.52799
SD,20230315,2.07954
SD,20230316,0.995521
SD,20230317,1.72024
SD,20230318,2.8596
SD,20230319,2.25292
SD,20230320,2.19198
SD,20230321,1.33337
SD,20230322,0.540442
SD,20230323,0.696801
SD,20230324,0.871569
SD,20230325,0.913898
SD,20230326,0.913615
SD,20230327,0.810099
SD,20230328,1.27172
SD,20230329,1.21283
SD,20230330,1.21283
SD,20230331,0.634279
SD,20230401,0.486119
SD,20230402,0.553541
SD,20230403,0.49927
SD,20230404,0.482782
SD,20230405,0.526858
SD,20230406,1.24828
SD,20230407,0.975301
SD,20230408,-5.80527e-05
SD,20230409,0.000602993
SD,20230410,0.00126404
SD,20230411,-0.00208678
SD,20230412,-0.00459222
SD,20230413,0.0308355
SD,20230414,0.442903
SD,20230415,0.470624
SD,20230416,0.0059256
SD,20230417,-0.00361563
SD,20230418,-0.00527872
SD,20230419,-0.00272361
SD,20230420,0.483469
SD,20230421,0.35042
SD,20230422,0.487518
SD,20230423,0.561213
SD,20230424,-0.00176011
SD,20230425,-0.00342193
SD,20230426,-0.00171217
SD,20230427,-0.0736809
SD,20230428,-0.121829
SD,20230429,-0.00753776
SD,20230430,-0.0066707
SD,20230501,-0.00580364
SD,20230502,0.00432641
SD,20230503,0.0557386
SD,20230504,0.0285886
SD,20230505,0.0817757
SD,20230506,0.0384918
SD,20230507,-0.00479202
SD,20230508,-0.0480759
SD,20230509,-0.0961588
SD,20230510,-0.0478109
SD,20230511,-0.023577
SD,20230512,0.0199293
SD,20230513,-0.0233073
SD,20230514,-0.0665439
SD,20230515,-0.0063023
SD,20230516,-0.12414
SD,20230517,-0.109596
SD,20230518,-0.0697336
SD,20230519,-0.0423867
SD,20230520,-0.0516046
SD,20230521,-0.144541
SD,20230522,-0.0103906
SD,20230523,-0.00365299
SD,20230524,-0.00615732
SD,20230525,-0.0909735
SD,20230526,0.098376
SD,20230527,0.0565468
SD,20230528,0.070042
SD,20230529,0.0298026
SD,20230530,0.00569418
SD,20230531,0.495924
SD,20230601,0.536274
SD,20230602,0.673727
SD,20230603,0.207549
SD,20230604,0.165568
SD,20230605,0.123587
SD,20230606,0.411892
SD,20230607,0.435886
SD,20230608,0.0066688
SD,20230609,0.121876
SD,20230610,0.161554
SD,20230611,0.0689566
SD,20230612,0.0610217
SD,20230613,0.0130401
SD,20230614,-0.00914472
SD,20230615,-0.0669396
SD,20230616,-0.0446306
SD,20230617,-0.0723962
SD,20230618,-0.109148
SD,20230619,-0.0114216
SD,20230620,0.599959
SD,20230621,0.507479
SD,20230622,-0.00741014
SD,20230623,-0.00320933
SD,20230624,-0.0143729
SD,20230625,0.095332
SD,20230626,-0.0830402
SD,20230627,-0.0417162
SD,20230628,-0.0442181
SD,20230629,0.265162
SD,20230630,0.818449
SD,20230701,1.20993
SD,20230702,0.105975
SD,20230703,0.609958
SD,20230704,1.22588
SD,20230705,1.39726
SD,20230706,0.652484
SD,20230707,-0.127585
SD,20230708,-0.120858
SD,20230709,-0.11413
SD,20230710,-0.0306754
SD,20230711,0.723473
SD,20230712,-0.0430746
SD,20230713,0.00484475
SD,20230714,0.588492
SD,20230715,1.29707
SD,20230716,0.36566
SD,20230717,-0.0110088
SD,20230718,0.0123307
SD,20230719,0.512231
SD,20230720,0.91006
SD,20230721,0.571093
SD,20230722,0.0562473
SD,20230723,0.098007
SD,20230724,0.859947
SD,20230725,0.945393
SD,20230726,2.33213
SD,20230727,2.51946
SD,20230728,2.54315
SD,20230729,1.80829
SD,20230730,0.81795
SD,20230731,0.504383
SD,20230801,0.729157
SD,20230802,0.688071
SD,20230803,0.78575
SD,20230804,0.850411
SD,20230805,0.879067
SD,20230806,0.907722
SD,20230807,0.522779
SD,20230808,0.560231
SD,20230809,0.664152
SD,20230810,0.606449
SD,20230811,0.493137
SD,20230812,1.15448
SD,20230813,0.919198
SD,20230814,0.230186
SD,20230815,0.0609405
SD,20230816,0.0219304
SD,20230817,0.712458
SD,20230818,-0.0210376
SD,20230819,-0.000351266
SD,20230820,0.860252
SD,20230821,1.56447
SD,20230822,1.41254
SD,20230823,3.10351
SD,20230824,2.89148
SD,20230825,2.01136
SD,20230826,1.48843
SD,20230827,0.53352
SD,20230828,0.100433
SD,20230829,0.524358
SD,20230830,0.0628741
SD,20230831,0.0247146
SD,20230901,0.079083
SD,20230902,0.628552
SD,20230903,2.35474
SD,20230904,3.13019
SD,20230905,3.10056
SD,20230906,1.52424
SD,20230907,-0.0237716
SD,20230908,-0.0619096
SD,20230909,0.00850523
SD,20230910,-0.0521763
SD,20230911,-0.0473096
SD,20230912,-0.0540698
SD,20230913,-0.0406564
SD,20230914,-0.0238748
SD,20230915,-0.0454807
SD,20230916,-0.0699996
SD,20230917,-0.0924653
SD,20230918,-0.0660582
SD,20230919,-0.0221468
SD,20230920,-0.0340545
SD,20230921,-0.0421473
SD,20230922,-0.0846023
SD,20230923,-0.0846023
SD,20230924,-0.0846023
SD,20230925,-0.0846023
SD,20230926,-0.0708338
SD,20230927,-0.0542737
SD,20230928,-0.0475339
SD,20230929,-0.0404805
SD,20230930,-0.0410361
SD,20231001,-0.0415917
SD,20231002,0.829848
SD,20231003,0.836517
SD,20231004,0.0131234
SD,20231005,0.0131234
SD,20231006,0.141178
SD,20231007,0.144548
SD,20231008,0.147918
SD,20231009,0.151287
SD,20231010,0.154657
SD,20231011,0.104109
SD,20231012,0.0939999
SD,20231013,0.0771506
SD,20231014,0.0625479
SD,20231015,0.0479452
SD,20231016,0.0333425
SD,20231017,0.0198631
SD,20231018,0.0131234
SD,20231019,-0.0138354
SD,20231020,-0.0947119
SD,20231021,-0.0890955
SD,20231022,-0.083479
SD,20231023,-0.0778626
SD,20231024,-0.0104656
SD,20231025,-0.0070957
SD,20231026,-0.00372585
SD,20231027,0.964505
SD,20231028,1.13971
SD,20231029,1.1244
SD,20231030,1.18625
SD,20231031,1.42606
SD,20231101,1.9301
SD,20231102,0.398653
SD,20231103,0.0441173
SD,20231104,0.007507
SD,20231105,-0.0250683
SD,20231106,-0.0576435
SD,20231107,0.191826
SD,20231108,0.105864
SD,20231109,0.623518
SD,20231110,0.723591
SD,20231111,0.694197
SD,20231112,0.580741
SD,20231113,-0.0346471
SD,20231114,-0.0413139
SD,20231115,-0.000355995
SD,20231116,0.00975357
SD,20231117,-0.0354804
SD,20231118,-0.0318692
SD,20231119,-0.028258
SD,20231120,0.561027
SD,20231121,0.75477
SD,20231122,0.822555
SD,20231123,0.862775
SD,20231124,1.02144
SD,20231125,2.14518
SD,20231126,2.21364
SD,20231127,2.51535
SD,20231128,2.53699
SD,20231129,1.92625
SD,20231130,1.80541
SD,20231201,0.852518
SD,20231202,0.897397
SD,20231203,0.87826
SD,20231204,0.797053
SD,20231205,1.02144
SD,20231206,0.803734
SD,20231207,0.526016
SD,20231208,0.810919
SD,20231209,0.598538
SD,20231210,0.773667
SD,20231211,2.19419
SD,20231212,1.56539
SD,20231213,1.46116
SD,20231214,0.914685
SD,20231215,0.72079
SD,20231216,0.755455
SD,20231217,0.79012
SD,20231218,1.07247
SD,20231219,2.13566
SD,20231220,1.62881
SD,20231221,0.845645
SD,20231222,0.79012
SD,20231223,0.783187
SD,20231224,0.682595
SD,20231225,0.598538
SD,20231226,0.677498
SD,20231227,1.10403
SD,20231228,1.06265
SD,20231229,1.7348
SD,20231230,1.6879
SD,20231231,2.3139
TN,20230101,1.77561
TN,20230102,1.71217
TN,20230103,1.68553
TN,20230104,1.75285
TN,20230105,1.92677
TN,20230106,1.82435
TN,20230107,2.10637
TN,20230108,2.11955
TN,20230109,2.1743
TN,20230110,2.07273
TN,20230111,1.64004
TN,20230112,1.68545
TN,20230113,1.65431
TN,20230114,2.45197
TN,20230115,2.45229
TN,20230116,2.15222
TN,20230117,1.65213
TN,20230118,1.3468
TN,20230119,1.1363
TN,20230120,1.89599
TN,20230121,2.0837
TN,20230122,2.25614
TN,20230123,2.45488
TN,20230124,2.49017
TN,20230125,2.6041
TN,20230126,2.47673
TN,20230127,2.54809
TN,20230128,2.10403
TN,20230129,1.98054
TN,20230130,1.99026
TN,20230131,2.42918
TN,20230201,2.4288
TN,20230202,2.44145
TN,20230203,2.26523
TN,20230204,2.215
TN,20230205,2.12115
TN,20230206,0.893041
TN,20230207,0.818008
TN,20230208,0.803675
TN,20230209,0.759054
TN,20230210,0.737058
TN,20230211,2.08745
TN,20230212,2.08348
TN,20230213,1.98094
TN,20230214,0.86849
TN,20230215,0.792791
TN,20230216,0.81408
TN,20230217,1.84178
TN,20230218,2.15649
TN,20230219,2.09199
TN,20230220,0.66912
TN,20230221,0.553662
TN,20230222,0.601428
TN,20230223,1.0566
TN,20230224,1.87832
TN,20230225,1.98072
TN,20230226,1.91487
TN,20230227,0.860994
TN,20230228,0.824767
TN,20230301,0.88909
TN,20230302,1.07605
TN,20230303,0.938704
TN,20230304,1.06249
TN,20230305,0.943234
TN,20230306,0.892393
TN,20230307,0.937511
TN,20230308,0.922041
TN,20230309,0.921716
TN,20230310,0.749986
TN,20230311,0.84539
TN,20230312,0.845079
TN,20230313,1.63773
TN,20230314,1.94863
TN,20230315,1.98635
TN,20230316,0.88168
TN,20230317,0.762319
TN,20230318,1.87532
TN,20230319,2.11515
TN,20230320,2.1427
TN,20230321,1.198
TN,20230322,0.562717
TN,20230323,0.517471
TN,20230324,0.514085
TN,20230325,0.514113
TN,20230326,0.569347
TN,20230327,0.569116
TN,20230328,0.523331
TN,20230329,0.523442
TN,20230330,0.522547
TN,20230331,0.52998
TN,20230401,0.509091
TN,20230402,0.526731
TN,20230403,0.522162
TN,20230404,0.506109
TN,20230405,0.550619
TN,20230406,0.639569
TN,20230407,0.63379
TN,20230408,0.574585
TN,20230409,0.569
TN,20230410,0.504445
TN,20230411,0.500796
TN,20230412,0.529295
TN,20230413,0.514648
TN,20230414,0.530305
TN,20230415,0.519913
TN,20230416,0.509522
TN,20230417,0.528663
TN,20230418,0.618695
TN,20230419,0.51434
TN,20230420,0.507397
TN,20230421,0.513954
TN,20230422,0.511513
TN,20230423,0.531155
TN,20230424,0.588966
TN,20230425,0.527105
TN,20230426,0.506246
TN,20230427,0.503065
TN,20230428,0.493915
TN,20230429,0.534219
TN,20230430,0.533733
TN,20230501,0.533248
TN,20230502,0.50778
TN,20230503,0.517893
TN,20230504,0.522502
TN,20230505,0.555037
TN,20230506,0.524384
TN,20230507,0.516158
TN,20230508,0.507932
TN,20230509,0.523957
TN,20230510,0.507982
TN,20230511,0.512588
TN,20230512,0.520856
TN,20230513,0.512639
TN,20230514,0.504422
TN,20230515,0.542981
TN,20230516,0.563035
TN,20230517,0.542723
TN,20230518,0.535853
TN,20230519,0.623176
TN,20230520,0.60735
TN,20230521,0.591525
TN,20230522,0.535816
TN,20230523,0.521778
TN,20230524,0.533446
TN,20230525,0.528246
TN,20230526,0.530244
TN,20230527,0.525001
TN,20230528,0.519757
TN,20230529,0.514513
TN,20230530,0.50927
TN,20230531,0.518764
TN,20230601,0.656644
TN,20230602,0.692648
TN,20230603,0.621196
TN,20230604,0.595161
TN,20230605,0.54603
TN,20230606,0.524008
TN,20230607,0.507574
TN,20230608,0.510331
TN,20230609,0.579849
TN,20230610,0.572737
TN,20230611,0.565625
TN,20230612,0.558512
TN,20230613,0.519547
TN,20230614,0.514996
TN,20230615,0.50314
TN,20230616,0.507716
TN,20230617,0.50202
TN,20230618,0.542097
TN,20230619,0.583951
TN,20230620,0.625804
TN,20230621,0.531802
TN,20230622,0.551847
TN,20230623,0.518227
TN,20230624,0.60757
TN,20230625,1.33023
TN,20230626,1.26237
TN,20230627,0.826398
TN,20230628,1.07763
TN,20230629,1.29548
TN,20230630,1.46357
TN,20230701,2.28623
TN,20230702,1.48278
TN,20230703,1.46318
TN,20230704,1.89297
TN,20230705,2.39445
TN,20230706,2.29858
TN,20230707,1.38042
TN,20230708,1.39918
TN,20230709,1.41794
TN,20230710,0.738039
TN,20230711,0.751351
TN,20230712,1.05048
TN,20230713,1.48151
TN,20230714,1.56304
TN,20230715,2.28929
TN,20230716,1.45491
TN,20230717,1.44167
TN,20230718,1.40626
TN,20230719,1.49034
TN,20230720,1.4743
TN,20230721,1.58802
TN,20230722,1.01686
TN,20230723,0.808008
TN,20230724,0.888992
TN,20230725,1.63628
TN,20230726,2.36031
TN,20230727,2.27729
TN,20230728,2.31543
TN,20230729,2.51062
TN,20230730,2.33645
TN,20230731,1.50889
TN,20230801,1.23517
TN,20230802,1.18186
TN,20230803,1.28153
TN,20230804,1.36444
TN,20230805,1.54604
TN,20230806,1.58503
TN,20230807,1.62402
TN,20230808,1.48199
TN,20230809,0.981912
TN,20230810,1.54804
TN,20230811,1.3398
TN,20230812,1.84274
TN,20230813,1.87485
TN,20230814,1.90696
TN,20230815,1.62251
TN,20230816,0.733597
TN,20230817,0.740154
TN,20230818,0.759787
